country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-01,-4,NA,NA,NA,5,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-02,-4,-4,NA,NA,26,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-03,0,1,NA,NA,24,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-04,2,6,NA,NA,24,-1
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-05,-4,-3,NA,NA,23,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-06,19,6,NA,NA,27,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-07,37,17,NA,NA,10,0
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-08,11,NA,NA,NA,5,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-09,1,4,NA,NA,24,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-10,4,2,NA,NA,24,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-11,6,12,NA,NA,25,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-12,-2,8,NA,NA,25,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-13,10,2,NA,NA,25,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-14,10,16,NA,NA,13,2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-15,-2,9,NA,NA,9,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-16,-3,14,NA,NA,22,-1
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-17,-12,13,NA,NA,16,1
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-18,-48,31,NA,NA,1,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-19,-80,-34,NA,-70,-47,20
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-20,-85,-37,NA,NA,-55,27
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-21,-89,-41,NA,NA,-60,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-22,NA,NA,NA,NA,-42,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-23,-80,-41,NA,NA,-61,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-24,-84,-43,NA,NA,-60,26
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-25,-80,-41,NA,NA,-57,26
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-26,-78,-46,NA,NA,-53,23
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-27,-77,-39,NA,NA,-48,25
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-28,-84,-29,NA,NA,-45,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-29,-83,NA,NA,NA,-28,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-30,-67,-26,NA,NA,-39,19
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-31,-65,-28,NA,NA,-39,18
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-01,-62,-10,NA,NA,-35,18
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-02,-69,-31,NA,NA,-37,20
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-03,-63,-20,NA,NA,-31,20
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-04,-70,-13,NA,NA,-36,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-05,-79,NA,NA,NA,-20,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-06,-58,-19,NA,NA,-27,17
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-07,-45,-8,NA,NA,-21,14
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-08,-44,1,NA,NA,-16,12
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-09,-43,10,NA,-58,-22,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-10,-86,-70,NA,NA,-76,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-11,-55,9,NA,NA,-22,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-12,-75,NA,NA,NA,-12,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-13,-30,-7,NA,-31,-9,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-14,-35,-13,NA,NA,-9,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-15,-41,-4,NA,NA,-8,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-16,-45,-15,NA,-51,-9,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-17,-41,-9,NA,-47,-8,13
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-18,-49,-4,NA,NA,-6,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-19,-67,NA,NA,NA,-12,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-20,-34,-2,NA,-44,-8,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-21,-58,-47,NA,NA,-56,19
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-22,-37,-3,NA,NA,-7,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-23,-39,-17,NA,-54,-8,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-24,-40,-11,NA,-51,-3,12
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-25,-43,-3,NA,NA,-2,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-26,-56,NA,NA,NA,-9,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-27,-33,-12,NA,-54,-3,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-28,-35,-9,NA,NA,-5,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-29,-33,-4,NA,NA,-6,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-30,-31,0,NA,-43,-5,6
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-01,-76,-50,NA,NA,-68,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-02,-34,6,NA,NA,-6,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-03,-59,NA,NA,NA,-1,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-04,-30,-11,NA,-40,-1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-05,-41,-18,NA,NA,-6,12
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-06,-29,2,NA,NA,-2,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-07,-33,-4,NA,-44,-6,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-08,-26,2,NA,-35,-2,12
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-09,-23,17,NA,NA,1,12
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-10,-58,NA,NA,NA,0,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-11,-26,-11,NA,-49,-1,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-12,-36,-10,NA,NA,-3,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-13,-40,-14,NA,NA,-6,13
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-14,-39,-16,NA,-51,-5,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-15,-36,-11,NA,-50,-3,13
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-16,-42,-7,NA,NA,0,13
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-17,-60,-20,NA,NA,-3,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-18,-25,-9,NA,-45,1,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-19,-29,-15,NA,NA,-1,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-20,-30,-5,NA,NA,-3,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-21,-36,-14,NA,-51,-5,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-22,-40,-17,NA,-59,-2,14
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-23,-53,-12,NA,NA,-1,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-24,-75,-29,NA,NA,-4,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-25,-27,-12,NA,-49,-1,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-26,-28,-11,NA,NA,-1,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-27,-29,-4,NA,NA,0,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-28,-34,-9,NA,-42,1,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-29,-29,-3,NA,-49,3,12
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-30,-35,3,NA,NA,8,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-31,-62,-6,NA,NA,6,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-01,-28,-8,NA,-43,3,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-02,-28,-12,NA,NA,3,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-03,-26,-3,NA,NA,2,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-04,-41,-17,NA,-55,-1,12
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-05,-30,-1,NA,-52,1,13
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-06,-27,16,NA,NA,1,14
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-07,-46,-12,NA,NA,5,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-08,-17,3,NA,-40,5,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-09,-24,-11,NA,NA,0,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-10,-16,16,NA,NA,1,7
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-11,-64,-53,NA,-69,-65,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-12,1,13,NA,-21,-6,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-13,-36,-3,NA,NA,0,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-14,-43,-16,NA,NA,13,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-15,-15,-4,NA,-31,1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-16,-20,-2,NA,NA,2,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-17,-19,4,NA,NA,0,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-18,-30,-10,NA,-49,-2,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-19,-23,-3,NA,-37,2,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-20,-24,5,NA,NA,12,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-21,-39,0,NA,NA,16,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-22,-20,-5,NA,-36,1,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-23,-21,-5,NA,NA,2,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-24,-20,1,NA,NA,1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-25,-39,-16,NA,-49,-1,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-26,-27,-6,NA,-41,3,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-27,-35,-1,NA,NA,4,13
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-28,-50,-18,NA,NA,10,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-29,-29,-10,NA,-42,1,11
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-30,-33,-17,NA,NA,-1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-01,-23,-3,NA,NA,-1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-02,-26,-8,NA,-34,-1,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-03,-22,1,NA,-27,3,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-04,-18,8,NA,NA,5,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-05,-52,-9,NA,NA,5,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-06,-15,1,NA,-31,3,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-07,-16,-2,NA,NA,-1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-08,-22,0,NA,NA,1,10
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-09,-22,-9,NA,-35,-1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-10,-13,-2,NA,-37,4,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-11,-12,11,NA,NA,6,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-12,-33,0,NA,NA,14,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-13,-21,-6,NA,-32,1,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-14,-16,-7,NA,NA,0,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-15,-14,1,NA,NA,1,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-16,-24,-12,NA,-42,0,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-17,-13,-4,NA,-38,5,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-18,-18,5,NA,NA,7,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-19,-32,0,NA,NA,12,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-20,-17,-8,NA,-34,3,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-21,-18,-10,NA,NA,2,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-22,-15,0,NA,NA,3,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-23,-24,-5,NA,-42,2,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-24,-15,-5,NA,-34,5,9
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-25,-31,-1,NA,NA,1,13
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-26,-41,-4,NA,NA,12,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-27,-15,-7,NA,-36,2,8
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-25,NA,NA,NA,NA,-71,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-23,NA,NA,NA,NA,-66,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-24,NA,NA,NA,NA,-68,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-25,NA,NA,NA,NA,-67,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-26,NA,NA,NA,NA,-59,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-27,NA,NA,NA,NA,-61,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-10,NA,NA,NA,NA,-80,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-21,NA,NA,NA,NA,-54,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-05-01,NA,NA,NA,NA,-71,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-08,NA,NA,NA,NA,0,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-09,NA,NA,NA,NA,5,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-10,NA,NA,NA,NA,-7,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-11,NA,NA,NA,NA,-69,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-12,NA,NA,NA,NA,-15,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-15,NA,NA,NA,NA,3,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-16,NA,NA,NA,NA,6,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-17,NA,NA,NA,NA,-4,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-18,NA,NA,NA,NA,-3,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-19,NA,NA,NA,NA,-7,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-22,NA,NA,NA,NA,7,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-23,NA,NA,NA,NA,7,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-24,NA,NA,NA,NA,-1,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-25,NA,NA,NA,NA,-6,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-26,NA,NA,NA,NA,-2,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-29,NA,NA,NA,NA,-1,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-06-30,NA,NA,NA,NA,0,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-01,NA,NA,NA,NA,-6,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-02,NA,NA,NA,NA,-7,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-03,NA,NA,NA,NA,-7,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-06,NA,NA,NA,NA,11,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-07,NA,NA,NA,NA,9,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-08,NA,NA,NA,NA,-1,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-09,NA,NA,NA,NA,0,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-10,NA,NA,NA,NA,3,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-13,NA,NA,NA,NA,7,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-14,NA,NA,NA,NA,13,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-15,NA,NA,NA,NA,0,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-16,NA,NA,NA,NA,1,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-17,NA,NA,NA,NA,4,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-20,NA,NA,NA,NA,8,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-21,NA,NA,NA,NA,6,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-22,NA,NA,NA,NA,5,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-23,NA,NA,NA,NA,2,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-24,NA,NA,NA,NA,4,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-07-27,NA,NA,NA,NA,4,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-15,NA,NA,NA,1,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-16,NA,NA,NA,-9,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-17,NA,NA,NA,2,13,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-18,NA,NA,NA,-10,14,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-19,NA,NA,NA,6,12,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-20,NA,NA,NA,2,12,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-21,NA,NA,NA,-5,23,-4
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-22,NA,NA,NA,2,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-23,NA,NA,NA,1,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-24,NA,NA,NA,-8,1,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-25,NA,NA,NA,-22,0,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-26,NA,NA,NA,-15,6,1
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-27,NA,NA,NA,-1,15,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-28,NA,NA,NA,-2,24,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-02-29,NA,NA,NA,3,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-01,NA,NA,NA,-9,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-02,NA,NA,NA,-27,17,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-03,NA,NA,NA,-25,13,-1
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-04,NA,NA,NA,-8,16,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-05,NA,NA,NA,1,17,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-06,NA,NA,NA,4,24,-5
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-07,NA,NA,NA,2,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-08,NA,NA,NA,2,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-09,NA,NA,NA,-1,13,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-10,NA,NA,NA,-9,17,-4
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-11,NA,NA,NA,0,15,-4
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-12,NA,NA,NA,-9,16,-3
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-13,NA,NA,NA,6,23,-4
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-14,NA,NA,NA,9,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-15,NA,NA,NA,-5,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-16,NA,NA,NA,-24,13,-2
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-17,NA,NA,NA,-8,13,-1
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-18,NA,NA,NA,-19,-1,1
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-19,NA,NA,NA,-33,-24,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-20,NA,NA,NA,-38,-27,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-21,NA,NA,NA,-61,-56,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-22,NA,NA,NA,-70,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-23,NA,NA,NA,-56,-57,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-24,NA,NA,NA,-53,-63,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-25,NA,NA,NA,-36,-62,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-26,NA,NA,NA,-35,-57,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-27,NA,NA,NA,-30,-54,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-28,NA,NA,NA,-39,-46,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-29,NA,NA,NA,-48,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-30,NA,NA,NA,-37,-43,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-03-31,NA,NA,NA,-33,-43,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-01,NA,NA,NA,-22,-41,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-02,NA,NA,NA,-22,-37,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-03,NA,NA,NA,-17,-31,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-04,NA,NA,NA,-24,-33,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-05,NA,NA,NA,-35,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-06,NA,NA,NA,-30,-30,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-07,NA,NA,NA,-17,-26,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-08,NA,NA,NA,-14,-25,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-09,NA,NA,NA,0,-29,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-10,NA,NA,NA,-16,-79,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-11,NA,NA,NA,-16,-30,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-12,NA,NA,NA,-11,NA,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-13,NA,NA,NA,-21,-19,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-14,NA,NA,NA,-24,-21,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-15,NA,NA,NA,-12,-21,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-16,NA,NA,NA,-10,-21,NA
BR,Brazil,State of Santa Catarina,NA,NA,NA,NA,2020-04-17,NA,NA,NA,-14,-15,NA
